1595788074,tb3_2,522.208
1595788074,tb3_1,528.258
1595788074,tb3_0,617.21
1595788074,tb3_3,621.274
1595789353,tb3_0,798.556
1595789353,tb3_3,856.968
1595789353,tb3_1,1026.95
1595789353,tb3_2,1033.058
1595790436,tb3_0,350.472
1595790436,tb3_3,368.628
1595790436,tb3_1,398.954
1595790436,tb3_2,439.756
1595790965,tb3_0,350.416
1595790965,tb3_3,420.906
1595790965,tb3_1,447.056
1595790965,tb3_2,545.72
1595791586,tb3_3,424.208
1595791586,tb3_1,520.96
1595791586,tb3_0,616.076
1595791586,tb3_2,640.674
1595792311,tb3_2,433.93
1595792311,tb3_3,544.824
1595792311,tb3_0,623.836
1595792311,tb3_1,668.792
1595792996,tb3_3,467.32
1595792996,tb3_0,527.836
1595792996,tb3_2,552.212
1595792996,tb3_1,564.512
1595794054,tb3_0,537.196
1595794054,tb3_3,593.694
1595794054,tb3_1,666.506
1595794054,tb3_2,684.878
1595795215,tb3_0,448.278
1595795215,tb3_3,474.5
1595795215,tb3_1,496.764
1595795215,tb3_2,523.14
1595795858,tb3_3,384.572
1595795858,tb3_2,402.676
1595795858,tb3_1,428.822
1595795858,tb3_0,448.96
1595803088,tb3_3,189.266
1595803088,tb3_1,217.464
1595803088,tb3_2,233.562
1595803088,tb3_4,285.954
1595803088,tb3_0,320.15
1595829997,tb3_3,300.034
1595829997,tb3_2,312.1
1595829997,tb3_1,328.2
1595829997,tb3_0,382.548
1595829997,tb3_4,457.052
1595830935,tb3_0,195.334
1595830935,tb3_2,217.506
1595830935,tb3_1,239.638
1595830935,tb3_3,269.822
1595830935,tb3_4,294.006
1595832861,tb3_0,161.128
1595832861,tb3_1,203.426
1595832861,tb3_3,213.524
1595832861,tb3_4,265.876
1595832861,tb3_2,418.812
1595833798,tb3_0,173.13
1595833798,tb3_1,217.368
1595833798,tb3_3,227.422
1595833798,tb3_4,321.974
1595833798,tb3_2,394.432
1595836084,tb3_0,209.534
1595836084,tb3_4,235.712
1595836084,tb3_1,265.886
1595836084,tb3_2,304.162
1595836084,tb3_3,384.664
1595836841,tb3_0,195.222
1595836841,tb3_3,261.666
1595836841,tb3_2,301.926
1595836841,tb3_1,388.442
1595836841,tb3_4,420.65
1595838266,tb3_1,189.228
1595838266,tb3_4,209.368
1595838266,tb3_0,245.6
1595838266,tb3_3,304.0
1595838266,tb3_2,314.068
1595841196,tb3_3,173.046
1595841196,tb3_2,235.47
1595841196,tb3_4,267.68
1595841196,tb3_0,279.758
1595841196,tb3_1,303.924
1595841872,tb3_0,181.198
1595841872,tb3_1,211.446
1595841872,tb3_2,231.586
1595841872,tb3_4,257.764
1595841872,tb3_3,324.17
